time, objectID, x, y, class
2548.9437,0,8.35,25.35,1
2549.1441,0,8,25.1,1
2549.2437,0,7.4,24.7,1
2549.6438,0,2.3,21.35,1
2549.2437,1,23.2,17.55,1
2549.3439,1,23.2,17.5,1
2549.4441,1,23.2,17.5,1
2549.5436,1,23.2,17.45,1
2550.0439,1,25.55,15.95,1
2550.1441,1,26.15,15.6,1
2550.2436,1,26.55,15.45,1
2550.3438,1,27.5,15,1
2550.444,1,28.2,14.55,1
2550.5436,1,28.6,14.25,1
2550.6438,1,28.85,14.1,1
2550.744,1,29.15,13.85,1
2550.9437,2,0.85,20.55,1
2551.2436,2,0.8,20.5,1
2551.3438,2,0.75,20.45,1
2551.444,2,0.8,20.35,1
2551.5435,2,0.8,20.3,1
2548.9437,3,27.75,14.5,1
2549.0439,3,27.75,14.45,1
2549.1441,3,27.75,14.45,1
2549.2437,3,27.8,14.45,1
2549.3439,3,27.9,14.4,1
2549.4441,3,28.05,14.4,1
2549.5436,3,28.3,14.35,1
2549.6438,3,29.15,13.95,1
2549.744,3,30,13.3,1
2549.8442,3,30.7,12.7,1
2549.9437,3,31.2,12.3,1
2550.0439,3,31.55,12,1
2550.1441,3,31.8,11.85,1
2550.2436,3,31.9,11.7,1
2550.3438,3,31.95,11.6,1
2550.444,3,31.9,11.6,1
2550.5436,3,31.85,11.65,1
2550.6438,3,31.8,11.7,1
2550.744,3,31.7,11.75,1
2550.8435,3,31.65,11.8,1
2550.9437,3,31.55,11.85,1
2551.0439,3,31.55,11.9,1
2551.1441,3,31.5,11.9,1
2551.2436,3,31.65,11.9,1
2551.3438,3,31.5,11.95,1
2551.444,3,31.45,11.85,1
2551.5435,3,31.65,11.75,1
2551.6437,3,32.1,11.6,1
2550.1441,4,40.45,16.15,1
2550.2436,4,40.4,16.1,1
2550.3438,4,40.4,16.1,1
2550.444,4,40.4,16.1,1
2550.5436,4,40.4,16,1
2550.8435,4,40.2,15.6,1
2550.9437,4,40.2,15.5,1
2551.444,4,39.8,15.4,1
2551.5435,4,39.8,15.4,1
2551.6437,4,39.7,15.45,1
2552.0439,4,40.1,15.5,1
2550.744,5,35.95,9.4,1
2550.8435,5,35.9,9.35,1
2550.9437,5,35.95,9.35,1
2551.0439,5,36,9.35,1
2551.1441,5,36.1,9.2,1
2551.2436,5,36.35,8.95,1
2551.3438,5,36.75,8.65,1
2551.444,5,36.4,8.85,1
2551.5435,5,36.05,9.05,1
2551.6437,5,35.7,9.25,1
2551.7439,5,35.4,9.45,1
2551.8441,5,35.3,9.55,1
2551.9437,5,35.3,9.6,1
2552.0439,5,35.35,9.65,1
2552.144,5,36.05,9.15,1
2552.2436,5,36.65,8.75,1
2552.3438,5,37.15,8.35,1
2552.444,5,37.65,7.85,1
2552.5435,5,38.05,7.6,1
2551.0439,6,32.35,27.35,1
2551.1441,6,32.3,27.35,1
2551.2436,6,32.35,27.3,1
2551.3438,6,32.4,27.25,1
2551.7439,6,32.55,27.15,1
2551.8441,6,32.45,27.2,1
2551.9437,6,32.45,27.2,1
2552.0439,6,32.5,27.1,1
2552.144,6,32.4,27.15,1
2552.2436,6,32.35,27.15,1
2552.3438,6,32.4,27.1,1
2552.444,6,32.4,27.1,1
2552.5435,6,32.4,27.1,1
2552.6437,6,32.4,27.05,1
2552.7439,6,32.4,27.1,1
2552.8441,6,33.2,26.5,1
2552.9436,6,33.8,26.05,1
2553.0438,6,34.25,25.7,1
2553.144,6,34.55,25.4,1
2548.9437,7,15.4,18.1,1
2549.0439,7,15.4,18.05,1
2549.1441,7,15.4,18.05,1
2549.2437,7,15.45,18,1
2549.3439,7,15.6,17.85,1
2549.4441,7,15.8,17.65,1
2549.5436,7,16.2,17.2,1
2549.6438,7,16.85,16.7,1
2549.744,7,17.55,16.25,1
2549.8442,7,18.1,15.85,1
2549.9437,7,18.75,15.35,1
2550.0439,7,19.35,14.9,1
2550.1441,7,19.9,14.55,1
2550.2436,7,20.5,14.15,1
2550.3438,7,21.1,13.75,1
2550.444,7,21.6,13.4,1
2550.5436,7,22.1,13.05,1
2550.6438,7,22.55,12.7,1
2550.744,7,23,12.4,1
2550.8435,7,23.5,12,1
2550.9437,7,23.95,11.75,1
2551.0439,7,24.45,11.5,1
2551.1441,7,24.9,11.2,1
2551.2436,7,25.35,11,1
2551.3438,7,25.85,10.65,1
2551.444,7,26.45,10.3,1
2551.5435,7,26.95,10.1,1
2551.8441,7,28.7,9.2,1
2551.9437,7,29,8.95,1
2552.0439,7,29.35,8.75,1
2552.144,7,29.95,8.45,1
2552.2436,7,30.4,8.25,1
2552.3438,7,30.8,7.9,1
2552.444,7,31.3,7.45,1
2552.5435,7,31.8,7.05,1
2552.6437,7,32.35,6.6,1
2552.7439,7,32.85,6.1,1
2552.8441,7,33.45,5.8,1
2552.9436,7,34.05,5.35,1
2553.0438,7,34.6,4.95,1
2553.144,7,35.15,4.6,1
2553.2442,7,35.6,4.25,1
2553.3438,7,36.2,3.9,1
2550.444,8,15.65,21.35,1
2550.5436,8,15.65,21.35,1
2550.744,8,15.7,21.35,1
2550.8435,8,15.8,21.45,1
2550.9437,8,16,21.5,1
2551.0439,8,15.9,21.4,1
2551.1441,8,16.3,21.65,1
2551.2436,8,16.6,21.75,1
2551.3438,8,17.6,21.3,1
2551.444,8,18.5,20.85,1
2551.7439,8,20.65,19.65,1
2551.8441,8,21.15,19.3,1
2551.9437,8,21.2,19.1,1
2552.0439,8,22.05,18.6,1
2552.144,8,22.35,18.4,1
2552.2436,8,22.95,18.05,1
2552.3438,8,23.4,17.8,1
2552.444,8,23.9,17.45,1
2552.5435,8,24.3,17.1,1
2552.6437,8,24.65,16.9,1
2552.7439,8,25.35,16.75,1
2552.8441,8,25.85,16.6,1
2553.144,8,28.05,15.65,1
2553.2442,8,28.45,15.55,1
2553.4439,8,28.9,14.9,1
2553.6437,8,28.65,14.35,1
2553.7439,8,28.45,14.25,1
2553.8441,8,28.95,14.15,1
2553.9436,8,29.25,14.05,1
2553.0438,9,0.75,20.25,1
2553.144,9,0.75,20.25,1
2553.3438,9,0.75,20.25,1
2553.4439,9,0.75,20.25,1
2553.7439,9,0.7,20.3,1
2553.9436,9,0.7,20.25,1
2550.1441,10,13,14.95,1
2550.2436,10,13,14.9,1
2550.3438,10,13,14.9,1
2550.5436,10,13.05,14.9,1
2550.6438,10,13.15,14.85,1
2550.744,10,13.25,14.85,1
2550.8435,10,13.35,14.75,1
2550.9437,10,13.45,14.65,1
2551.0439,10,13.6,14.6,1
2551.1441,10,13.7,14.6,1
2551.2436,10,13.75,14.55,1
2551.3438,10,13.85,14.45,1
2551.444,10,13.9,14.4,1
2551.5435,10,14,14.3,1
2551.6437,10,14.15,14.2,1
2551.7439,10,14.25,14.15,1
2551.8441,10,14.35,14,1
2551.9437,10,14.45,13.9,1
2552.0439,10,15.15,14,1
2552.144,10,15.65,14.1,1
2552.2436,10,15.7,14,1
2552.3438,10,15.95,13.85,1
2552.444,10,16.05,13.45,1
2552.5435,10,16.7,13.3,1
2552.6437,10,17.3,13.1,1
2552.7439,10,17.8,12.95,1
2552.8441,10,18.95,12.8,1
2552.9436,10,19.95,12.5,1
2553.0438,10,20.8,12.3,1
2553.3438,10,23.35,11.2,1
2553.4439,10,23.7,11,1
2553.5441,10,23.95,10.8,1
2553.7439,10,25.05,10.15,1
2554.2435,10,27.6,8.65,1
2554.3437,10,27.85,8.35,1
2554.4439,10,28.35,8.05,1
2554.5441,10,28.85,7.9,1
2554.6436,10,29.4,7.6,1
2554.7438,10,29.85,7.3,1
2554.844,10,30.45,6.95,1
2555.0438,10,31.75,6.25,1
2555.144,10,32.4,6,1
2555.2442,10,33,5.95,1
2555.4439,10,34.15,5.05,1
2555.5441,10,34.7,4.9,1
2555.6436,10,35.15,4.7,1
2555.7438,10,35.65,4.25,1
2552.8441,11,15.75,12.1,1
2552.9436,11,15.75,12.05,1
2553.144,11,15.75,12,1
2553.3438,11,15.8,11.5,1
2553.4439,11,15.95,11.15,1
2553.5441,11,15.95,10.8,1
2553.6437,11,16.15,10.3,1
2553.7439,11,16.3,9.8,1
2553.8441,11,16.4,9.4,1
2553.9436,11,16.45,9.05,1
2554.0438,11,16.5,8.65,1
2554.144,11,16.5,8.35,1
2554.2435,11,16.55,8.05,1
2554.3437,11,16.5,7.75,1
2554.4439,11,16.5,7.3,1
2554.5441,11,16.4,6.95,1
2554.6436,11,16.3,6.4,1
2554.7438,11,16.15,6,1
2554.844,11,16,5.6,1
2554.9436,11,15.8,5.2,1
2555.144,11,15.3,4.25,1
2555.2442,11,15.15,3.9,1
2555.3437,11,15.1,3.55,1
2555.4439,11,15.05,3.1,1
2555.5441,11,14.9,2.75,1
2555.7438,11,14.4,1.65,1
2555.844,11,14.15,1.1,1
2555.9442,11,14.05,0.85,1
2556.0437,11,13.9,0.5,1
2555.144,12,0.4,21.2,1
2555.2442,12,0.4,21.2,1
2555.3437,12,0.4,21.2,1
2555.4439,12,0.4,21.3,1
2555.5441,12,0.5,21.35,1
2555.6436,12,0.7,21.5,1
2555.7438,12,1.05,21.7,1
2555.844,12,1.25,21.55,1
2555.9442,12,1.4,21.45,1
2556.0437,12,1.6,21.25,1
2556.1439,12,1.65,21,1
2554.7438,13,33.2,11.7,1
2554.844,13,33.2,11.65,1
2555.2442,13,34.15,11.1,1
2555.3437,13,34.95,10.9,1
2555.4439,13,35.55,10.6,1
2555.5441,13,36.05,10.4,1
2555.6436,13,36.55,9.9,1
2555.7438,13,37.1,9.65,1
2555.844,13,37.75,9.35,1
2555.9442,13,38.3,9.05,1
2556.0437,13,38.75,8.8,1
2556.1439,13,39.2,8.6,1
2556.2441,13,39.55,8.45,1
2556.3437,13,39.9,8.4,1
2556.4439,13,40.55,7.85,1
2556.5441,13,41.15,7.35,1
2556.7438,13,41.85,6.9,1
2556.844,13,41.75,6.85,1
2556.9435,13,41.9,6.75,1
2557.1439,13,42.75,6.45,1
2557.1439,14,0.55,20.85,1
2557.2441,14,0.5,20.85,1
2557.3436,14,0.55,20.85,1
2557.4438,14,0.55,21,1
2557.544,14,0.55,21.25,1
2557.7438,14,1,22,1
2557.9442,14,1.9,22.95,1
2558.0437,14,2.6,23.15,1
2558.4438,14,4.45,22.7,1
2556.2441,15,5.45,21.6,1
2556.3437,15,5.45,21.55,1
2556.4439,15,5.45,21.55,1
2556.5441,15,5.55,21.55,1
2556.7438,15,6.25,21.15,1
2556.844,15,6.9,20.7,1
2556.9435,15,7.6,20.2,1
2557.0437,15,8.2,19.8,1
2557.1439,15,8.85,19.45,1
2557.2441,15,9.4,19.15,1
2557.3436,15,10,18.7,1
2557.4438,15,10.5,18.3,1
2557.544,15,10.9,17.95,1
2557.6436,15,11.3,17.55,1
2557.7438,15,11.65,17.2,1
2557.844,15,11.9,16.85,1
2557.9442,15,12.25,16.6,1
2558.0437,15,12.55,16.35,1
2558.1439,15,12.85,16,1
2558.2441,15,13.2,15.65,1
2558.3443,15,13.45,15.35,1
2558.4438,15,13.7,15,1
2558.544,15,13.95,14.65,1
2558.6442,15,14.2,14.4,1
2558.7437,15,14.45,14.1,1
2558.8439,15,14.7,13.75,1
2559.0437,15,14.95,12.85,1
2559.2441,15,15.5,12.2,1
2559.3436,15,15.7,12.1,1
2559.4438,15,15.7,11.85,1
2559.544,15,15.8,11.55,1
2559.6435,15,15.8,11.3,1
2559.7437,15,15.85,11,1
2559.8439,15,15.9,10.65,1
2559.9434,15,15.95,10.35,1
2560.0436,15,16,10.05,1
2560.1438,15,16.1,9.65,1
2560.244,15,16.25,9.25,1
2560.3436,15,16.35,8.85,1
2560.4438,15,16.4,8.45,1
2560.544,15,16.45,8.1,1
2560.6442,15,16.45,7.65,1
2560.7437,15,16.45,7.15,1
2560.8439,15,16.4,6.75,1
2560.9441,15,16.3,6.3,1
2561.0436,15,16.15,5.85,1
2561.1438,15,16.05,5.4,1
2561.244,15,15.95,5.05,1
2561.3442,15,15.8,4.55,1
2561.4437,15,15.6,4.05,1
2561.5439,15,15.45,3.7,1
2561.6441,15,15.25,3.3,1
2561.9441,15,14.25,1.55,1
2562.1438,15,13.9,0.75,1
2564.7436,16,3.65,24.95,1
2564.8438,16,3.65,24.9,1
2564.944,16,3.6,24.9,1
2565.0435,16,3.6,24.9,1
2565.1437,16,3.65,24.85,1
2565.2439,16,3.8,24.9,1
2565.3441,16,4.2,24.85,1
2554.3437,17,34.2,24.45,1
2554.4439,17,34.15,24.45,1
2554.5441,17,34.15,24.45,1
2554.6436,17,34.15,24.45,1
2554.7438,17,34.15,24.5,1
2554.844,17,34.15,24.55,1
2554.9436,17,34.15,24.8,1
2555.0438,17,34.15,25.1,1
2555.144,17,34.1,25.1,1
2555.2442,17,34.1,25.3,1
2555.3437,17,34.2,25.5,1
2555.4439,17,34.3,25.6,1
2555.5441,17,34.25,25.7,1
2555.6436,17,34.3,25.8,1
2555.7438,17,34.25,25.7,1
2555.844,17,34.3,25.7,1
2555.9442,17,34.35,25.6,1
2556.0437,17,34.3,25.55,1
2556.1439,17,34.3,25.6,1
2556.2441,17,34.3,25.6,1
2556.3437,17,34.3,25.6,1
2556.4439,17,34.25,25.55,1
2556.5441,17,34.25,25.55,1
2556.6436,17,34.3,25.55,1
2556.7438,17,34.25,25.5,1
2556.844,17,34.3,25.55,1
2556.9435,17,34.3,25.5,1
2557.0437,17,34.3,25.5,1
2557.1439,17,34.3,25.5,1
2557.2441,17,34.35,25.45,1
2557.3436,17,34.3,25.45,1
2557.4438,17,34.25,25.5,1
2557.544,17,34.3,25.5,1
2557.6436,17,34.25,25.55,1
2557.7438,17,34.3,25.45,1
2557.844,17,34.2,25.45,1
2557.9442,17,34.2,25.4,1
2558.0437,17,34.25,25.35,1
2558.1439,17,34.3,25.4,1
2558.2441,17,34.35,25.4,1
2558.3443,17,34.35,25.45,1
2558.4438,17,34.3,25.5,1
2558.544,17,34.35,25.55,1
2558.6442,17,34.35,25.65,1
2558.7437,17,34.4,25.6,1
2558.8439,17,34.4,25.6,1
2558.9441,17,34.4,25.55,1
2559.0437,17,34.25,25.5,1
2559.1439,17,34.15,25.4,1
2559.2441,17,34.15,25.45,1
2559.3436,17,34.2,25.45,1
2559.4438,17,34.15,25.4,1
2559.544,17,34.2,25.5,1
2559.6435,17,34.2,25.5,1
2559.7437,17,34.25,25.5,1
2559.8439,17,34.25,25.55,1
2559.9434,17,34.15,25.55,1
2560.0436,17,34.25,25.55,1
2560.1438,17,34.3,25.5,1
2560.244,17,34.3,25.45,1
2560.3436,17,34.3,25.35,1
2560.4438,17,34.35,25.3,1
2560.544,17,34.25,25.25,1
2560.6442,17,34.25,25.35,1
2560.7437,17,34.25,25.35,1
2560.8439,17,34.25,25.3,1
2560.9441,17,34.3,25.25,1
2561.0436,17,34.35,25.3,1
2561.1438,17,34.35,25.4,1
2561.244,17,34.3,25.45,1
2561.3442,17,34.25,25.5,1
2561.4437,17,34.3,25.5,1
2561.5439,17,34.25,25.55,1
2561.6441,17,34.25,25.6,1
2561.7437,17,34.3,25.6,1
2561.8439,17,34.3,25.45,1
2561.9441,17,34.35,25.45,1
2562.0436,17,34.35,25.45,1
2562.1438,17,34.4,25.4,1
2562.244,17,34.35,25.45,1
2562.3435,17,34.35,25.5,1
2562.4437,17,34.4,25.5,1
2562.5439,17,34.35,25.55,1
2562.6441,17,34.35,25.55,1
2562.7436,17,34.4,25.55,1
2562.8438,17,34.35,25.55,1
2562.944,17,34.35,25.45,1
2563.0436,17,34.35,25.45,1
2563.1438,17,34.25,25.4,1
2563.244,17,34.25,25.4,1
2563.5439,17,34.35,25.35,1
2563.6441,17,34.3,25.45,1
2563.8438,17,34.15,25.4,1
2563.944,17,34.25,25.5,1
2564.0442,17,34.3,25.45,1
2564.1437,17,34.25,25.5,1
2564.2439,17,34.05,25.45,1
2564.3441,17,34.1,25.4,1
2564.4437,17,34.1,25.45,1
2564.5439,17,34.05,25.45,1
2564.644,17,34.1,25.45,1
2564.7436,17,34.15,25.45,1
2564.8438,17,34.15,25.5,1
2564.944,17,34.15,25.45,1
2565.0435,17,34.2,25.5,1
2565.1437,17,34.2,25.6,1
2565.2439,17,34.15,25.55,1
2565.3441,17,34.25,25.45,1
2565.4436,17,34.3,25.5,1
2565.5438,17,34.25,25.5,1
2565.644,17,34.3,25.5,1
2565.7436,17,34.35,25.6,1
2565.8438,17,34.35,25.55,1
2565.9439,17,34.35,25.55,1
2566.0435,17,34.25,25.5,1
2566.1437,17,34.25,25.45,1
2566.2439,17,34.25,25.5,1
2566.3441,17,34.35,25.45,1
2566.4436,17,34.3,25.5,1
2566.5438,17,34.15,25.45,1
2566.644,17,34.1,25.45,1
2566.7442,17,34.1,25.4,1
2566.8437,17,34,25.35,1
2566.9439,17,34.05,25,1
2567.0441,17,34.05,24.8,1
2554.0438,18,31.95,27.1,1
2554.144,18,31.95,27.1,1
2554.2435,18,31.95,27.1,1
2554.3437,18,31.95,27.1,1
2554.4439,18,32,27.1,1
2554.5441,18,32.05,27.15,1
2554.6436,18,32.2,27.2,1
2554.7438,18,32.3,27.25,1
2554.844,18,32.35,27.25,1
2554.9436,18,32.35,27.3,1
2555.0438,18,32.4,27.3,1
2555.144,18,32.35,27.25,1
2555.2442,18,32.35,27.3,1
2555.3437,18,32.4,27.2,1
2555.4439,18,32.45,27.25,1
2555.5441,18,32.45,27.25,1
2555.6436,18,32.4,27.3,1
2555.7438,18,32.35,27.25,1
2555.844,18,32.35,27.25,1
2555.9442,18,32.35,27.25,1
2556.0437,18,32.4,27.15,1
2556.1439,18,32.4,27.3,1
2556.2441,18,32.35,27.25,1
2556.3437,18,32.35,27.2,1
2556.4439,18,32.3,27.15,1
2556.5441,18,32.3,27.15,1
2556.6436,18,32.25,27.15,1
2556.7438,18,32.3,27.15,1
2556.844,18,32.3,27.2,1
2556.9435,18,32.3,27.1,1
2557.0437,18,32.3,27.15,1
2557.1439,18,32.35,27.1,1
2557.2441,18,32.4,27.2,1
2557.3436,18,32.35,27.15,1
2557.4438,18,32.4,27.25,1
2557.544,18,32.4,27.25,1
2557.6436,18,32.35,27.15,1
2557.7438,18,32.4,27.15,1
2557.844,18,32.4,27.2,1
2557.9442,18,32.45,27.2,1
2558.0437,18,32.45,27.15,1
2558.1439,18,32.45,27.15,1
2558.2441,18,32.4,27.2,1
2558.3443,18,32.45,27.2,1
2558.4438,18,32.45,27.2,1
2558.544,18,32.45,27.15,1
2558.6442,18,32.4,27.2,1
2558.7437,18,32.4,27.2,1
2558.8439,18,32.4,27.2,1
2558.9441,18,32.4,27.25,1
2559.0437,18,32.4,27.25,1
2559.1439,18,32.4,27.25,1
2559.2441,18,32.35,27.2,1
2559.3436,18,32.35,27.25,1
2559.4438,18,32.35,27.15,1
2559.544,18,32.35,27.25,1
2559.6435,18,32.35,27.2,1
2559.7437,18,32.45,27.25,1
2559.8439,18,32.35,27.25,1
2559.9434,18,32.4,27.15,1
2560.0436,18,32.4,27.2,1
2560.1438,18,32.45,27.2,1
2560.244,18,32.45,27.1,1
2560.3436,18,32.45,27.15,1
2560.4438,18,32.45,27.15,1
2560.544,18,32.5,27.1,1
2560.6442,18,32.5,27.15,1
2560.7437,18,32.5,27.15,1
2560.8439,18,32.5,27.2,1
2560.9441,18,32.45,27.15,1
2561.0436,18,32.4,27.15,1
2561.1438,18,32.4,27.25,1
2561.244,18,32.4,27.25,1
2561.3442,18,32.35,27.25,1
2561.4437,18,32.4,27.25,1
2561.5439,18,32.45,27.3,1
2561.6441,18,32.4,27.3,1
2561.7437,18,32.4,27.25,1
2561.8439,18,32.4,27.25,1
2561.9441,18,32.35,27.25,1
2562.0436,18,32.35,27.2,1
2562.1438,18,32.35,27.2,1
2562.244,18,32.3,27.2,1
2562.3435,18,32.3,27.25,1
2562.4437,18,32.35,27.25,1
2562.5439,18,32.3,27.2,1
2562.6441,18,32.3,27.2,1
2562.7436,18,32.35,27.15,1
2562.8438,18,32.3,27.2,1
2562.944,18,32.35,27.15,1
2563.0436,18,32.3,27.15,1
2563.1438,18,32.35,27.15,1
2563.244,18,32.35,27.15,1
2563.5439,18,32.4,27.15,1
2563.6441,18,32.4,27.2,1
2563.8438,18,32.3,27.25,1
2563.944,18,32.25,27.2,1
2564.0442,18,32.3,27.15,1
2564.1437,18,32.35,27.05,1
2564.2439,18,32.35,27,1
2564.3441,18,32.4,26.95,1
2564.4437,18,32.4,27.1,1
2564.5439,18,32.35,27.15,1
2564.644,18,32.3,27.15,1
2564.7436,18,32.25,27.15,1
2564.8438,18,32.3,27.2,1
2564.944,18,32.3,27.15,1
2565.0435,18,32.3,27.2,1
2565.1437,18,32.3,27.15,1
2565.2439,18,32.35,27.15,1
2565.3441,18,32.4,27.2,1
2565.4436,18,32.35,27.2,1
2565.5438,18,32.4,27.25,1
2565.644,18,32.4,27.25,1
2565.7436,18,32.4,27.2,1
2565.8438,18,32.4,27.25,1
2565.9439,18,32.4,27.2,1
2566.0435,18,32.35,27.15,1
2566.1437,18,32.4,27.1,1
2566.2439,18,32.35,27.1,1
2566.3441,18,32.35,27.15,1
2566.4436,18,32.35,27.2,1
2566.5438,18,32.4,27.15,1
2566.644,18,32.45,27.15,1
2566.7442,18,32.45,27.2,1
2566.8437,18,32.35,27.15,1
2566.9439,18,32.4,27.15,1
2567.0441,18,32.4,27.15,1
2567.1437,18,32.35,27.1,1
2567.2438,18,32.3,27.1,1
2567.344,18,32.25,27.1,1
2567.4436,18,32.3,27.2,1
2567.5438,18,32.3,27.2,1
2566.3441,19,12.15,20.9,1
2566.4436,19,12.15,20.9,1
2566.5438,19,12.15,20.9,1
2566.644,19,12.3,20.9,1
2566.7442,19,12.6,20.8,1
2566.8437,19,13.15,20.6,1
2566.9439,19,14,20.3,1
2567.0441,19,14.9,19.95,1
2567.1437,19,15.85,19.6,1
2567.2438,19,16.75,19.15,1
2567.344,19,17.7,18.65,1
2567.4436,19,18.6,18.2,1
2567.5438,19,19.3,17.75,1
2567.644,19,19.95,17.2,1
2567.7435,19,20.65,16.8,1
2567.8437,19,21.4,16.35,1
2567.9439,19,22.05,15.9,1
2568.0434,19,22.8,15.4,1
2568.1436,19,23.5,14.85,1
2568.2438,19,24.1,14.45,1
2568.344,19,24.6,14.15,1
2568.4436,19,25.35,13.65,1
2568.5437,19,26,13.15,1
2568.6439,19,26.65,12.65,1
2568.7441,19,27.25,12.2,1
2568.8437,19,27.9,11.7,1
2568.9439,19,28.55,11.1,1
2569.0441,19,29.15,10.6,1
2569.1436,19,29.85,10.1,1
2569.2438,19,30.6,9.6,1
2569.344,19,31.4,9.1,1
2569.4442,19,32.15,8.65,1
2569.5437,19,32.85,8.1,1
2569.6439,19,33.6,7.65,1
2569.7441,19,34.45,7.25,1
2569.8436,19,35.2,6.55,1
2569.9438,19,36.05,5.9,1
2570.044,19,36.85,5.4,1
2570.1436,19,37.75,4.9,1
2570.2438,19,38.6,4.45,1
2570.344,19,39.35,3.85,1
2570.4435,19,40.2,3.3,1
2569.6439,20,1.7,21.05,1
2569.7441,20,1.7,21.05,1
2569.8436,20,1.7,21,1
2569.9438,20,1.65,21,1
2570.044,20,1.6,20.95,1
2570.344,20,1.25,20.65,1
2570.4435,20,1.05,20.55,1
2570.6439,20,0.8,20.4,1
2570.7434,20,1,20.35,1
2570.8436,20,1.1,20.35,1
2571.044,20,1,20.25,1
2571.1435,20,1.05,20.4,1
2571.3439,20,1.05,20.45,1
2566.9439,21,0.9,20.6,1
2567.344,21,0.7,21.7,1
2567.4436,21,0.55,22.1,1
2567.5438,21,0.5,22.2,1
2567.644,21,0.5,22,1
2567.7435,21,0.55,21.95,1
2567.8437,21,0.55,21.8,1
2567.9439,21,0.65,21.9,1
2568.0434,21,0.75,21.8,1
2568.1436,21,0.95,21.65,1
2568.2438,21,1.05,21.55,1
2568.344,21,1.2,21.55,1
2568.4436,21,1.5,21.5,1
2568.5437,21,1.7,21.45,1
2568.6439,21,2.2,21.6,1
2568.7441,21,2.65,21.7,1
2568.8437,21,3.1,21.7,1
2568.9439,21,3.5,21.7,1
2569.0441,21,3.85,21.75,1
2569.1436,21,4.2,21.75,1
2569.2438,21,4.45,21.75,1
2569.344,21,4.65,21.65,1
2569.4442,21,4.8,21.55,1
2569.5437,21,4.95,21.55,1
2569.6439,21,5.1,21.4,1
2569.7441,21,5.3,21.4,1
2569.8436,21,5.4,21.35,1
2569.9438,21,5.5,21.25,1
2570.044,21,5.55,21.2,1
2570.1436,21,5.6,21.15,1
2570.2438,21,5.65,21.15,1
2570.344,21,5.65,21.1,1
2570.4435,21,5.65,21.05,1
2570.5437,21,5.65,21,1
2570.6439,21,5.7,21,1
2570.7434,21,5.7,20.95,1
2570.8436,21,5.7,20.95,1
2570.9438,21,5.65,20.85,1
2571.044,21,5.7,20.9,1
2571.1435,21,5.75,20.95,1
2571.2437,21,5.75,20.9,1
2571.3439,21,5.75,20.8,1
2571.4435,21,5.8,20.8,1
2571.5437,21,5.8,20.75,1
2571.6439,21,5.9,20.75,1
2571.7441,21,5.9,20.7,1
2571.8443,21,5.95,20.7,1
2571.9438,21,6.05,20.65,1
2572.044,21,6.15,20.65,1
2572.1442,21,6.2,20.6,1
2572.2437,21,6.2,20.5,1
2572.3439,21,6.2,20.5,1
2572.4441,21,6.3,20.45,1
2572.5436,21,6.25,20.4,1
2572.6438,21,6.35,20.45,1
2572.744,21,6.35,20.35,1
2572.8436,21,6.3,20.35,1
2572.9438,21,6.25,20.35,1
2573.044,21,6.35,20.35,1
2573.1435,21,6.3,20.4,1
2573.2437,21,6.35,20.4,1
2573.3439,21,6.45,20.4,1
2573.4434,21,6.45,20.5,1
2573.5436,21,6.65,20.55,1
2573.6438,21,6.8,20.55,1
2573.744,21,6.9,20.65,1
2572.744,22,1.15,20.3,1
2572.9438,22,1.1,20.3,1
2573.2437,22,1,20.3,1
2573.4434,22,0.75,20.3,1
2573.5436,22,0.75,20.4,1
2573.6438,22,0.7,20.45,1
2573.744,22,0.7,20.5,1
2573.8435,22,0.75,20.45,1
2573.9437,22,0.8,20.4,1
2559.2441,23,9.25,26.2,1
2559.3436,23,9.2,26.15,1
2559.4438,23,9.2,26.05,1
2559.544,23,9.15,25.75,1
2560.0436,23,8.55,21.05,1
2560.244,23,8.7,20.05,1
2560.3436,23,8.9,19.75,1
2560.4438,23,9,19.5,1
2560.544,23,9.05,19.45,1
2560.6442,23,9.3,19.45,1
2560.7437,23,9.45,19.4,1
2560.8439,23,9.6,19.25,1
2560.9441,23,9.85,19.3,1
2561.0436,23,10.1,19.05,1
2561.1438,23,10.25,18.9,1
2561.244,23,10.4,18.8,1
2561.3442,23,10.55,18.8,1
2561.4437,23,10.7,18.8,1
2561.5439,23,10.8,18.7,1
2561.6441,23,10.95,18.75,1
2561.7437,23,11.05,18.7,1
2561.8439,23,11.15,18.7,1
2561.9441,23,11.2,18.65,1
2562.0436,23,11.25,18.6,1
2562.1438,23,11.35,18.55,1
2562.244,23,11.4,18.45,1
2562.3435,23,11.5,18.45,1
2562.4437,23,11.65,18.45,1
2562.5439,23,11.65,18.45,1
2562.6441,23,11.75,18.4,1
2562.7436,23,11.8,18.25,1
2562.8438,23,11.8,18.25,1
2562.944,23,11.85,18.15,1
2563.0436,23,11.9,18.05,1
2563.1438,23,11.9,17.95,1
2563.244,23,11.9,17.9,1
2563.4437,23,11.95,17.8,1
2563.5439,23,11.9,17.75,1
2563.6441,23,11.9,17.7,1
2563.8438,23,11.95,17.6,1
2563.944,23,12.05,17.55,1
2564.0442,23,12.15,17.45,1
2564.1437,23,12.25,17.45,1
2564.2439,23,12.35,17.45,1
2564.3441,23,12.45,17.4,1
2564.4437,23,12.45,17.4,1
2564.5439,23,12.5,17.35,1
2564.644,23,12.55,17.35,1
